QUOTE_TRANSCRIPTION,ANCHOR,TYPE,URI,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,CITATION,RELATIONSHIP (ALLY/ENEMY),DATE,LOCATION PRECISION 
Aborigines,char-offset:1378,PEOPLE,,,,,,"1,1",,1200 B.C.,NO
Aborigines,char-offset:3155,PEOPLE,,,,,,"1,2",,1200 B.C.,NO
Aborigines,char-offset:3527,PEOPLE,,,,,,"1,2",,1200 B.C.,NO
Aborigines,char-offset:4022,PEOPLE,,,,,,"1,2",,1200 B.C.,NO
Aborigines,char-offset:4253,PEOPLE,,,,,,"1,2",,1200 B.C.,NO
Achivi,char-offset:172,PEOPLE,http://sws.geonames.org/6697800,Central Greece,38.65232257,22.827046,,"1,1",,1200 B.C.,YES
Actium,char-offset:49435,PLACE,http://pleiades.stoa.org/places/530771,"Actium|Actium/Apollo Aktios, Aktio",38.9509,20.7683,"shrine,monument","1,19",,710 B.C.,YES
Adriatic,char-offset:441,PLACE,http://pleiades.stoa.org/places/1046,Ionium Mare,39.03244648,19.67486108,water-open,"1,1",,1200 B.C.,YES
Aequi,char-offset:144493,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"1,53",,530 B.C.,YES
Aequi,char-offset:148182,PEOPLE,http://pleiades.stoa.org/places/422822,Aequi,42.0215935,13.16497,people,"1,55",,520 B.C.,YES
Aequicoli,char-offset:88340,PLACE,http://pleiades.stoa.org/places/413001,"Aequiculi|Nersae/Aequiculi, Civitella di Nesce, Pescorocchiano",42.208353,13.17791,"settlement-modern,settlement","1,32",,625 B.C.,YES
Alba,char-offset:51766,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,20",,710 B.C.,YES
Alba,char-offset:56319,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alba,char-offset:57756,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alba,char-offset:57832,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alba,char-offset:58657,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alba,char-offset:59114,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alba,char-offset:63129,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,24",,670 B.C.,YES
Alba,char-offset:63159,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,24",,670 B.C.,YES
Alba,char-offset:67686,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Alba,char-offset:71967,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alba,char-offset:72885,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alba,char-offset:77293,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Alba,char-offset:80971,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,29",,650 B.C.,YES
Alba,char-offset:6018,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,3",,1200-800 B.C.,YES
Alba,char-offset:6915,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,3",,1200-800 B.C.,YES
Alba,char-offset:81097,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,30",,650 B.C.,YES
Alba,char-offset:82664,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,30",,650 B.C.,YES
Alba,char-offset:140964,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,52",,530 B.C.,YES
Alba,char-offset:13318,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,6",,,YES
Alba,char-offset:13611,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,6",,,YES
Alba Longa,char-offset:6126,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,3",,1200-800 B.C.,YES
Alban,char-offset:56224,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:56249,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:56501,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:56593,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:56778,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:56902,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,22",,710 B.C.,YES
Alban,char-offset:58280,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alban,char-offset:58404,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alban,char-offset:58767,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alban,char-offset:59411,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Alban,char-offset:62251,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,24",,670 B.C.,YES
Alban,char-offset:65495,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Alban,char-offset:66148,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Alban,char-offset:67140,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Alban,char-offset:67702,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Alban,char-offset:67915,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,26",,670 B.C.,YES
Alban,char-offset:71999,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alban,char-offset:73321,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alban,char-offset:74229,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alban,char-offset:74418,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Alban,char-offset:75377,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Alban,char-offset:77629,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Alban,char-offset:77792,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Alban,char-offset:77877,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Alban,char-offset:81342,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,30",,650 B.C.,YES
Alban,char-offset:141047,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,52",,530 B.C.,YES
Alban,char-offset:12674,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,6",,,YES
Alban,char-offset:13510,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,6",,,YES
Alban hills,char-offset:5929,PLACE,http://pleiades.stoa.org/places/422826,"Iuppiter Latiaris, T.|Albanus M.|Albanus M., Monte Cavo|Iuppiter Latiaris, Monte Cavo",41.75172,12.70977,"sanctuary,road,mountain","1,3",,1200-800 B.C.,YES
Alban Mount,char-offset:83996,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,31",,640 B.C.,YES
Alban Mount,char-offset:84789,PLACE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,31",,640 B.C.,YES
Albans,char-offset:57529,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Albans,char-offset:58033,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Albans,char-offset:58430,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Albans,char-offset:59249,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Albans,char-offset:59992,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,23",,670 B.C.,YES
Albans,char-offset:61775,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,24",,670 B.C.,YES
Albans,char-offset:63788,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,24",,670 B.C.,YES
Albans,char-offset:65402,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,25",,670 B.C.,YES
Albans,char-offset:70691,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,26",,670 B.C.,YES
Albans,char-offset:72730,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Albans,char-offset:73273,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Albans,char-offset:73727,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Albans,char-offset:73891,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Albans,char-offset:74844,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,27",,670 B.C.,YES
Albans,char-offset:75570,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Albans,char-offset:75881,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Albans,char-offset:76674,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Albans,char-offset:77047,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Albans,char-offset:77579,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,28",,670 B.C.,YES
Albans,char-offset:80756,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,29",,650 B.C.,YES
Albans,char-offset:81824,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,30",,650 B.C.,YES
Albans,char-offset:84304,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,31",,640 B.C.,YES
Albans,char-offset:91980,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,33",,625 B.C.,YES
Albula,char-offset:7043,PLACE,http://pleiades.stoa.org/places/413007,Albula (river),42.949507,13.8864067,river,"1,3",,1200-800 B.C.,YES
Alps,char-offset:735,PLACE,http://pleiades.stoa.org/places/783,Alpes (mountains),43.74465275,7.40183905,mountain,"1,1",,1200 B.C.,YES
Alps,char-offset:4512,PLACE,http://pleiades.stoa.org/places/783,Alpes (mountains),43.74465275,7.40183905,mountain,"1,2",,1200 B.C.,YES
Ameriola,char-offset:106032,PLACE,http://pleiades.stoa.org/places/438671,Ameriola,,,unlocated,"1,38",,600 B.C.,NO
Anio,char-offset:72940,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"1,27",,670 B.C.,YES
Anio,char-offset:101024,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"1,36",,600 B.C.,YES
Anio,char-offset:103425,PLACE,http://pleiades.stoa.org/places/422834,Anio (river),41.9412126,12.5047849,river,"1,37",,600 B.C.,YES
Antemnae,char-offset:25974,PLACE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"1,10",,750 B.C.,YES
Antemnae,char-offset:23153,PLACE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"1,9",,750 B.C.,YES
Antemnates,char-offset:26226,PEOPLE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"1,10",,750 B.C.,YES
Antemnates,char-offset:28047,PEOPLE,http://pleiades.stoa.org/places/422836,"Antemnae|Antemnae, Monte Antenne, Roma",41.937528,12.500656,settlement,"1,11",,750 B.C.,YES
Apiolae,char-offset:99862,PLACE,http://pleiades.stoa.org/places/438677,Apiolae,,,unlocated,"1,35",,620 B.C.,NO
Arcadia,char-offset:10350,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"1,5",,,YES
Arcadia,char-offset:10511,PLACE,http://pleiades.stoa.org/places/570102,Arcadia,37.56741927,22.1653231,region,"1,5",,,YES
Ardea,char-offset:154122,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,57",,510 B.C.,YES
Ardea,char-offset:154682,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,57",,510 B.C.,YES
Ardea,char-offset:157913,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,58",,510 B.C.,YES
Ardea,char-offset:162888,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,59",,510 B.C.,YES
Ardea,char-offset:163484,PLACE,http://pleiades.stoa.org/places/422843,"Ardea|Ardea, Ardea",41.61126,12.54968,"settlement,urban","1,60",,507 B.C.,YES
Aricia,char-offset:135874,PLACE,http://pleiades.stoa.org/places/422844,"Aricia|Aricia, Ariccia",41.7211083,12.6726413,settlement,"1,50",,530 B.C.,YES
Aricia,char-offset:137117,PLACE,http://pleiades.stoa.org/places/422844,"Aricia|Aricia, Ariccia",41.7211083,12.6726413,settlement,"1,50",,530 B.C.,YES
Aricians,char-offset:138369,PEOPLE,http://pleiades.stoa.org/places/422844,"Aricia|Aricia, Ariccia",41.7211083,12.6726413,settlement,"1,51",,530 B.C.,YES
Aventine,char-offset:49072,PLACE,http://pleiades.stoa.org/places/715215852,Santa Sabina,41.8845877,12.4800791,church,"1,19",,710 B.C.,YES
Aventine,char-offset:53417,PLACE,http://pleiades.stoa.org/places/715215852,Santa Sabina,41.8845877,12.4800791,church,"1,20",,710 B.C.,YES
Aventine,char-offset:92026,PLACE,http://pleiades.stoa.org/places/715215852,Santa Sabina,41.8845877,12.4800791,church,"1,33",,625 B.C.,YES
Aventine,char-offset:14192,PLACE,http://pleiades.stoa.org/places/715215852,Santa Sabina,41.8845877,12.4800791,church,"1,6",,,YES
Caelian,char-offset:81173,PLACE,http://pleiades.stoa.org/places/695491849,Caelius Mons,41.88755098,12.49130078,hill,"1,30",,650 B.C.,YES
Caelian,char-offset:91991,PLACE,http://pleiades.stoa.org/places/695491849,Caelius Mons,41.88755098,12.49130078,hill,"1,33",,625 B.C.,YES
Caenina,char-offset:25947,PLACE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"1,10",,750 B.C.,NO
Caenina,char-offset:26291,PLACE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"1,10",,750 B.C.,NO
Caenina,char-offset:23144,PLACE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"1,9",,750 B.C.,NO
Caeninensians,char-offset:26180,PEOPLE,http://pleiades.stoa.org/places/438703,Caenina,,,unlocated,"1,10",,750 B.C.,NO
Caere,char-offset:3733,PLACE,http://pleiades.stoa.org/places/422859,"Caere|Caere/Kairea/Agylla, Cerveteri",42.007707,12.10541,"cemetery,architecturalcomplex,tomb,sanctuary,settlement","1,2",,1200 B.C.,YES
Caere,char-offset:163813,PLACE,http://pleiades.stoa.org/places/422859,"Caere|Caere/Kairea/Agylla, Cerveteri",42.007707,12.10541,"cemetery,architecturalcomplex,tomb,sanctuary,settlement","1,60",,507 B.C.,YES
Cameria,char-offset:106009,PLACE,http://pleiades.stoa.org/places/438704,Cameria,,,unlocated,"1,38",,600 B.C.,NO
Campus Martius,char-offset:40697,PLACE,http://pleiades.stoa.org/places/422863,Campus Martius,41.8917375,12.4861685,plain,"1,16",,750 B.C.,YES
Campus Martius,char-offset:119560,PLACE,http://pleiades.stoa.org/places/422863,Campus Martius,41.8917375,12.4861685,plain,"1,44",,550 B.C.,YES
Capene,char-offset:68234,PLACE,,,,,,"1,26",,670 B.C.,NO
Capitol,char-offset:26862,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"1,10",,750 B.C.,YES
Capitol,char-offset:106737,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"1,38",,600 B.C.,YES
Capitol,char-offset:20558,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"1,8",,750 B.C.,YES
Capitoline,char-offset:30495,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"1,12",,750 B.C.,YES
Capitoline,char-offset:91909,PLACE,http://pleiades.stoa.org/places/347036492,Capitolinus Mons,41.8925778,12.4822154,hill,"1,33",,625 B.C.,YES
Caprae Palus,char-offset:40676,PLACE,http://pleiades.stoa.org/places/422863,Campus Martius,41.8917375,12.4861685,plain,"1,16",,750 B.C.,YES
Circeii,char-offset:151388,PLACE,http://pleiades.stoa.org/places/432782,"Circeii 1|Circeii, San Felice Circeo",41.2302,13.08319,"city-wall,settlement","1,56",,510 B.C.,YES
Circus Maximus,char-offset:100200,PLACE,http://pleiades.stoa.org/places/458808506,Circus Maximus,41.8856889,12.4874524,circus,"1,35",,620 B.C.,YES
Cloaca Maxima,char-offset:150968,PLACE,http://pleiades.stoa.org/places/458808506,Circus Maximus,41.8856889,12.4874524,circus,"1,56",,510 B.C.,YES
Cloelii,char-offset:81516,PEOPLE,http://pleiades.stoa.org/places/422824,"Alba Longa?|Alba Longa?, Castel Gandolfo",41.746447,12.65048,settlement,"1,30",,650 B.C.,YES
Collatia,char-offset:105061,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:105240,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:105346,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:105409,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:105453,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:105588,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,38",,600 B.C.,NO
Collatia,char-offset:155922,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,57",,510 B.C.,NO
Collatia,char-offset:156702,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,58",,510 B.C.,NO
Collatia,char-offset:160905,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,59",,510 B.C.,NO
Collatia,char-offset:161405,PLACE,http://pleiades.stoa.org/places/446234,Collatia,,,unlocated,"1,59",,510 B.C.,NO
Comitium,char-offset:102255,PLACE,http://pleiades.stoa.org/places/103018179,Comitium of Poseidonia/Paestum,40.4221337,15.0056518,architecturalcomplex,"1,36",,600 B.C.,YES
Corinth,char-offset:127713,PLACE,http://pleiades.stoa.org/places/570182,"Akrokorinthos|Corinthus/Korinthos|Corinthus/Korinthos, Korinthos|Akrokorinthos, Akrokorinthos",37.906045,22.878721,"sanctuary,settlement,fort","1,47",,530 B.C.,YES
